zip_code_prefix,latitude,longitude,location,state_abbr
45155,-15.45804017556826,-40.73917309517052,Ribeirao Do Largo,BA
45157,-15.505393965709128,-41.23864317402555,Candido Sales,BA
45160,-15.038867068690836,-41.26035878896956,Belo Campo,BA
45170,-14.97488135529071,-41.40756111776581,Tremedal,BA
45177,-14.722650283453378,-41.260725184258895,Caraibas,BA
45180,-14.610797833111864,-41.13701921768496,Anage,BA
45190,-14.671732164127372,-40.47284764797974,Planalto,BA
45195,-23.70345931883679,-46.56721847621084,Planalto,BA
45200,-13.862727524363388,-40.08964220300229,Jequie,BA
45201,-13.860882758699232,-40.11240968531944,Jequie,BA
45202,-13.865051682241337,-40.12393693168299,Jequie,BA
45203,-13.851904611327312,-40.07807096959195,Jequie,BA
45204,-13.85651383288314,-40.05666666107013,Jequie,BA
45205,-13.8674263169011,-40.06839402817575,Jequie,BA
45206,-13.877879666891788,-40.0624497606399,Jequie,BA
45207,-13.869193938980375,-40.05450950077196,Jequie,BA
45208,-13.879147283393786,-40.0664654097474,Jequie,BA
45209,-13.871931419340156,-40.06643550785385,Jequie,BA
45210,-13.871704079950948,-40.08502258988508,Jequie,BA
45211,-13.876159499999993,-40.07965500000001,Jequie,BA
45215,-13.654545734508668,-40.21567832046024,Lafaiete Coutinho,BA
45220,-14.127145555821828,-39.889843825897806,Aiquara,BA
45225,-14.021831190193968,-39.89383923909744,Jitauna,BA
45230,-14.160558148699394,-40.00765140682,Itagi,BA
45240,-14.149114754362223,-40.24219882208543,Manoel Vitorino,BA
45245,-14.045718833379512,-40.562250676629375,Manoel Vitorino,BA
45250,-14.36610371195841,-40.2076113599604,Boa Nova,BA
45255,-14.240852852827874,-40.77370820316393,Mirante,BA
45260,-14.530335792561605,-40.35504721606693,Pocoes,BA
45263,-14.372868899886312,-40.50664697115248,Bom Jesus Da Serra,BA
45265,-14.345544633783703,-40.90606709719973,Caetanos,BA
45270,-14.79234843401335,-40.143077871178384,Nova Canaa,BA
45280,-14.756761408952382,-40.0902522936814,Iguai,BA
45285,-14.75216224082074,-40.090125591224265,Iguai,BA
45290,-14.843635779593107,-39.98677174352593,Ibicui,BA
45300,-13.03265683265314,-39.589148023011965,Amargosa,BA
45305,-12.946367024042791,-39.52282824415811,Elisio Medrado,BA
45310,-13.270080326691156,-39.66128487819644,Ubaira,BA
45312,-13.24249999999995,-39.75805999999994,Ubaira,BA
45315,-12.866442174990429,-39.86301764824578,Milagres,BA
45320,-13.295945239037316,-39.82063913962193,Santa Ines,BA
45325,-13.107087265999102,-39.79360781881881,Brejoes,BA
45330,-13.36042284702786,-39.8128516977388,Cravolandia,BA
45340,-13.44160755673099,-39.93735932451752,Itaquara,BA
45345,-13.538294432442902,-39.97021044777242,Jaguaquara,BA
45350,-13.535369201004988,-40.15319003769694,Itirucu,BA
45355,-13.85450767942024,-39.74428182993004,Apuarema,BA
45360,-13.44003867686294,-40.43490763672246,Maracas,BA
45365,-13.474702866264805,-40.22334076258343,Lajedo Do Tabocal,BA
45370,-13.253854499999996,-40.08780449999999,Irajuba,BA
45375,-13.26185047191616,-40.36616960702636,Planaltino,BA
45390,-13.025164385802636,-40.06615589348238,Nova Itarana,BA
45400,-13.37094734588704,-39.07229361087708,Valenca,BA
45416,-13.456558874119256,-39.424414014420016,Presidente Tancredo Neves,BA
45420,-13.485305479279337,-39.04763856047775,Cairu,BA
45428,-13.379664287161836,-38.91777758421755,Cairu,BA
45430,-13.533275507384966,-39.10031485289858,Taperoa,BA
45435,-13.733061260149327,-39.139587979701325,Itubera,BA
45436,-13.803356999999943,-39.39802099999997,Pirai Do Norte,BA
45440,-13.603968230689324,-39.1019018596165,Nilo Pecanha,BA
45443,-13.82301963907162,-39.14040818344295,Igrapiuna,BA
45445,-13.94668292586287,-39.10266526112056,Camamu,BA
45450,-13.745920997465692,-39.4899800062949,Gandu,BA
45452,-13.80966046061372,-39.62153696087605,Nova Ibia,BA
45455,-13.782265257030888,-39.68846446665124,Itamari,BA
45460,-13.683188995087184,-39.47359509508735,Wenceslau Guimaraes,BA
45465,-13.605505320721866,-39.48962487446564,Teolandia,BA
45470,-13.259276679691544,-39.56986932710404,Jiquirica,BA
45480,-13.228184823758374,-39.50315719838939,Mutuipe,BA
45490,-13.182275675453353,-39.423033,Laje,BA
45500,-14.160738857454287,-39.37388916789875,Ibirapitanga,BA
45520,-14.107768969426749,-38.999184526114576,Marau,BA
45530,-14.27795856977354,-38.99536121288862,Itacare,BA
45534,-14.277952102631142,-38.995374147173415,Itacare,BA
45540,-14.326773468504886,-39.465897298833816,Gongogi,BA
45545,-14.312456240295528,-39.3184252928058,Ubaitaba,BA
45550,-14.214664379312858,-39.53062792228429,Ubata,BA
45560,-14.211113500115486,-39.60090284777084,Barra Do Rocha,BA
45570,-14.131719442957673,-39.75030575325888,Ipiau,BA
45580,-14.066263049084226,-39.63819295865872,Ibirataia,BA
45585,-14.289795761745811,-39.84710743165021,Itagiba,BA
45590,-14.435096360837257,-39.903748840271234,Dario Meira,BA
45600,-14.796809086375712,-39.28396585654028,Itabuna,BA
45601,-14.811269424534586,-39.294158675160894,Itabuna,BA
45602,-14.78602840827512,-39.28851111073923,Itabuna,BA
45603,-14.7833551157309,-39.26954106535293,Itabuna,BA
45604,-14.766503521784308,-39.2613705,Itabuna,BA
45605,-14.799996670552249,-39.26890277699232,Itabuna,BA
45606,-14.810505335527624,-39.26821075347682,Itabuna,BA
45607,-14.8127254052167,-39.27498269663575,Itabuna,BA
45608,-14.812353324456089,-39.27819235928215,Itabuna,BA
45610,-15.19162506791868,-39.49465377360439,Jussari,BA
45611,-14.814590518757525,-39.31088684029855,Itabuna,BA
45613,-14.784002377307608,-39.26152874148303,Itabuna,BA
45615,-14.954770099312618,-39.30689592251005,Buerarema,BA
45620,-15.08331747116175,-39.33873292631313,Sao Jose Da Vitoria,BA
45622,-15.189915969518989,-39.49538167111002,Jussari,BA
45625,-14.808127007425885,-39.47281495136804,Barro Preto,BA
45630,-14.674680364193485,-39.368965542190885,Itajuipe,BA
45638,-14.63073120118227,-39.55593838379564,Coaraci,BA
45640,-14.70371820625958,-39.639005184873945,Almadina,BA
45645,-14.415947165256304,-39.56605795806613,Itapitanga,BA
45650,-14.796753792410392,-39.04679139620519,Ilheus,BA
45651,-14.789000770292926,-39.04466706181576,Ilheus,BA
45652,-14.786944848019736,-39.03452182595588,Ilheus,BA
45653,-14.798806547762371,-39.034753949665095,Ilheus,BA
45654,-14.813808032221791,-39.03366385543524,Ilheus,BA
45655,-14.822266500000003,-39.02871375,Ilheus,BA
45656,-14.826323900270678,-39.03628036528289,Ilheus,BA
45657,-14.828222999999944,-39.03246349999995,Ilheus,BA
45658,-14.792528695183035,-39.05847824149158,Ilheus,BA
45661,-14.800401522999948,-39.06818315099997,Ilheus,BA
45662,-14.797982256106868,-39.033728542466,Ilheus,BA
45675,-14.317588960922787,-39.3208783997927,Aurelino Leal,BA
45680,-14.59052247254757,-39.28872499559806,Urucuca,BA
45690,-15.290548324370024,-39.07853313993216,Una,BA
45695,-15.261146540590303,-39.4099324907753,Arataca,BA
45700,-15.257043246448555,-40.24755211052718,Itapetinga,BA
45710,-15.119168211880428,-40.06723059750183,Itororo,BA
45712,-12.9802848687172,-38.43565483389116,Salvador,BA
45720,-14.988295668699989,-39.92482325371688,Firmino Alves,BA
45725,-14.964550590255865,-39.81288957880592,Santa Cruz Da Vitoria,BA
45730,-15.141349548130608,-39.72397712571911,Itaju Do Colonia,BA
45740,-14.85841772593474,-39.660993995191134,Floresta Azul,BA
45745,-14.866156912592125,-39.59667070156813,Ibicarai,BA
45750,-14.89652395932868,-39.42434400021783,Itape,BA
45760,-15.5690278123794,-40.42543962059285,Macarani,BA
45770,-15.61872434164873,-40.2628444086397,Maiquinique,BA
45780,-15.650992904270495,-40.064109836401,Itarantim,BA
45790,-15.595297494309218,-39.87073777476225,Potiragua,BA
45800,-15.862078637260714,-38.87762372118182,Belmonte,BA
45807,-16.318170058325194,-39.03388659633641,Santa Cruz Cabralia,BA
45810,-16.44446967266491,-39.06166956260506,Porto Seguro,BA
45816,-16.49620805566126,-39.072668413292384,Porto Seguro,BA
45818,-16.59589463202838,-39.09926787523416,Porto Seguro,BA
45820,-16.37787453533949,-39.58753930062822,Eunapolis,BA
45821,-16.362364500000005,-39.59628974999998,Eunapolis,BA
45822,-16.360734668391373,-39.590633030620445,Eunapolis,BA
45823,-16.34809747713516,-39.57923632011849,Eunapolis,BA
45824,-16.367638636879693,-39.57364822163566,Eunapolis,BA
45825,-16.36759557521433,-39.56816445631807,Eunapolis,BA
45826,-16.385794268999973,-39.58227999999997,Eunapolis,BA
45828,-16.370771068590113,-39.57083695161823,Eunapolis,BA
45829,-16.386515999999993,-39.5819415,Eunapolis,BA
45830,-16.38262447221265,-39.5717931002492,Eunapolis,BA
45834,-16.842912123142085,-40.160974024320346,Jucurucu,BA
45836,-17.03045192465799,-39.54123165657179,Itamaraju,BA
45840,-16.583875436328864,-39.7855610979958,Guaratinga,BA
45848,-16.58243230060531,-39.55961658141876,Itabela,BA
45850,-16.087707573193033,-39.61568485782925,Itagimirim,BA
45855,-15.97123725980882,-39.53052993205311,Itapebi,BA
45860,-15.67671561025265,-38.94519639615488,Canavieiras,BA
45865,-15.431588999999995,-39.33232875,Santa Luzia,BA
45870,-15.610013909083872,-39.4359710541524,Mascote,BA
45880,-15.414317002261669,-39.497913802834034,Camacan,BA
45890,-15.463703788418414,-39.64492871803132,Pau Brasil,BA
45900,-17.735917159654786,-39.263405392403854,Caravelas,BA
45910,-17.535651209359266,-39.19558922558484,Alcobaca,BA
45920,-17.892827103921714,-39.37074136526491,Nova Vicosa,BA
45928,-17.891085637572946,-39.8572746237379,Nova Vicosa,BA
45930,-18.07497921030804,-39.54390851092875,Mucuri,BA
45936,-18.010727425946342,-39.85315054058857,Mucuri,BA
45940,-17.687904761190165,-40.11079712286728,Ibirapua,BA
45950,-17.613398908242203,-40.34521865686423,Lajedao,BA
45955,-17.322349500000005,-39.89341574999999,Vereda,BA
45960,-17.371889587494103,-40.22622090938798,Medeiros Neto,BA
45968,-17.452539769992867,-39.95006450115038,Itupeva,BA
45970,-17.169309822221965,-40.33387511274585,Itanhem,BA
45972,-17.200357073955075,-40.21779110967584,Itanhem,BA
45975,-12.933428437159534,-38.49847245588348,Salvador,BA
45980,-17.338279504195743,-39.22802565319706,Prado,BA
45983,-8.056736000115334,-34.9159460114293,Recife,BA
45985,-17.535750755701727,-39.74539586881596,Teixeira De Freitas,BA
45986,-17.52425531209008,-39.7686386514307,Teixeira De Freitas,BA
45987,-17.53748066658315,-39.73998070475559,Teixeira De Freitas,BA
45988,-17.53507500240644,-39.72855300240645,Teixeira De Freitas,BA
45989,-17.54064280153136,-39.71170153771673,Teixeira De Freitas,BA
45990,-17.553169463287425,-39.741554919740906,Alcobaca,BA
45991,-17.561900518882013,-39.74438214149063,Teixeira De Freitas,BA
45992,-17.543541535226055,-39.74327274908316,Teixeira De Freitas,BA
45993,-17.533425408961115,-39.75252812164088,Teixeira De Freitas,BA
45994,-17.530789975548146,-39.76235742240667,Teixeira De Freitas,BA
45995,-17.532113159516918,-39.74654461560601,Teixeira De Freitas,BA
45996,-17.53271042770942,-39.73562214667267,Teixeira De Freitas,BA
45997,-17.544021819198743,-39.735654225982486,Teixeira De Freitas,BA
45998,-17.540705430609286,-39.74901898166358,Teixeira De Freitas,BA
46100,-14.21009227483139,-41.68123821749442,Brumado,BA
46103,-14.037349999999948,-41.73430999999994,Brumado,BA
46110,-14.386458558394308,-41.880083301584975,Malhada De Pedras,BA
46130,-14.42486356982162,-41.45314939171246,Aracatu,BA
46140,-13.649606510639636,-41.84169289659037,Livramento De Nossa Senhora,BA
46165,-13.933329999999955,-41.766669999999976,Dom Basilio,BA
46170,-13.582454935488547,-41.81253669125625,Rio De Contas,BA
46180,-13.393046999999946,-42.13428199999996,Erico Cardoso,BA
46190,-13.4467847516547,-42.24640499160228,Paramirim,BA
46200,-14.904695124035284,-41.97426204262303,Condeuba,BA
46205,-14.575448999999946,-42.04672099999996,Guajeru,BA
46220,-14.412418213905935,-42.07710314224949,Rio Do Antonio,BA
46225,-14.206466879743363,-42.11759109424941,Rio Do Antonio,BA
46250,-14.689602778499232,-41.67981602385163,Presidente Janio Quadros,BA
46255,-14.662398685198136,-41.49171667028968,Maetinga,BA
46270,-14.94301937888152,-41.72102407184731,Piripa,BA
46280,-15.03983327056576,-41.93440289943276,Cordeiros,BA
46290,-15.024268200051852,-42.36745315038619,Mortugaba,BA
46300,-14.502000888049166,-42.22335735502678,Cacule,BA
46310,-14.847742412249344,-42.43282012685237,Jacaraci,BA
46315,-14.793861863118089,-42.27185584455013,Jacaraci,BA
46330,-14.687244603895069,-42.5053148340679,Licinio De Almeida,BA
46335,-14.58924414572921,-42.43811682600474,Licinio De Almeida,BA
46350,-14.766461385217164,-42.65983204118505,Urandi,BA
46360,-14.489752500000003,-42.68469149999999,Pindai,BA
46380,-14.409515438817422,-42.86620788150694,Candiba,BA
46390,-14.272349769183322,-42.2580151875978,Ibiassuce,BA
46400,-14.066621759983953,-42.49104721619407,Caetite,BA
46410,-12.40124246429234,-38.75402194721073,Amelia Rodrigues,BA
46425,-14.036076215728997,-42.14268043586039,Lagoa Real,BA
46430,-14.224788977578138,-42.77686614606025,Guanambi,BA
46438,-14.414049086505864,-43.55207641087026,Iuiu,BA
46440,-14.338046002910374,-43.77291695693734,Malhada,BA
46445,-14.303553692549825,-43.76672976677978,Carinhanha,BA
46446,-14.21264711723081,-44.28326317981075,Feira Da Mata,BA
46450,-14.572936785160914,-42.94651335625747,Sebastiao Laranjeiras,BA
46460,-14.264216317135478,-43.16390403083764,Palmas De Monte Alto,BA
46470,-13.614511062182782,-42.940814015598654,Riacho De Santana,BA
46480,-13.909296241964928,-42.84311204573624,Matina,BA
46490,-13.77767499091745,-42.72304603635042,Igapora,BA
46500,-13.020737471243296,-42.69468267757391,Macaubas,BA
46530,-12.829298119721413,-42.73219378300494,Boquira,BA
46540,-12.880643352683414,-42.48797996878386,Ibipitanga,BA
46550,-13.12224233091654,-42.28918802520783,Rio Do Pires,BA
46560,-12.989122251279436,-42.22005486173956,Rio Do Pires,BA
46570,-13.383295772622748,-42.524288903942335,Botupora,BA
46575,-13.333729171545942,-42.29746740329848,Caturama,BA
46580,-13.546366846297762,-42.49195489123055,Tanque Novo,BA
46600,-14.258649709978464,-41.17940226001407,Tanhacu,BA
46620,-13.833329999999933,-41.13332999999994,Contendas Do Sincora,BA
46640,-13.820312943956486,-41.29542411029302,Ituacu,BA
46650,-13.626367667837362,-41.32333173748239,Barra Da Estiva,BA
46670,-13.50936539404896,-41.59299581183551,Jussiape,BA
46690,-13.251041999999998,-41.663970000000006,Abaira,BA
46700,-12.648863221125978,-42.21681034083437,Ibitiara,BA
46730,-12.813887999999944,-42.16301449999997,Novo Horizonte,BA
46740,-12.705754721441645,-41.830122157825066,Boninal,BA
46750,-13.009760986228931,-41.3725627872993,Mucuge,BA
46760,-13.4162283473478,-41.28252235440946,Ibicoara,BA
46765,-13.153033061900723,-41.77612263386001,Piata,BA
46766,-13.107973108427256,-42.010224873017975,Piata,BA
46770,-13.29208251191042,-40.95399252382085,Iramaia,BA
46780,-12.999977266985717,-40.53429202889495,Marcionilio Souza,BA
46790,-13.062533931231474,-41.11201224744208,Itaete,BA
46800,-12.286438949954182,-40.50143616163704,Ruy Barbosa,BA
46805,-12.139584443049062,-40.36117157039191,Macajuba,BA
46810,-12.08280062686555,-41.09455635142474,Utinga,BA
46820,-11.97235583122826,-41.26406952264281,Bonito,BA
46825,-12.354838947642053,-40.90398557286282,Lajedinho,BA
46830,-12.805799274074394,-41.33381531066535,Andarai,BA
46833,-12.59372096891573,-41.01442317096993,Andarai,BA
46835,-12.81934956679374,-41.071179977735405,Nova Redencao,BA
46840,-12.65068701692024,-40.93430939537421,Ibiquera,BA
46850,-12.661956005873767,-40.60565071883635,Boa Vista Do Tupim,BA
46860,-12.768737085366936,-40.21564152337491,Iacu,BA
46865,-12.79991674393986,-40.35400462369489,Iacu,BA
46875,-12.708027425783014,-39.69774092157547,Itatim,BA
46880,-12.521098299259362,-40.30992529346268,Itaberaba,BA
46900,-12.417565593508437,-41.77085031745074,Seabra,BA
46930,-12.512308577390838,-41.574648732359,Palmeiras,BA
46960,-12.562893000000004,-41.390604,Lencois,BA
46970,-12.287128158459996,-41.16958186909341,Wagner,BA
46980,-12.279907080447131,-41.5161318877817,Iraquara,BA
46985,-12.284385335976088,-41.51279710852601,Iraquara,BA
46990,-12.090919221139911,-41.65081221687846,Souto Soares,BA
47100,-11.090032261761426,-43.140657823476445,Barra,BA
47115,-12.213722999999945,-43.55862649999997,Muquem De Sao Francisco,BA
47120,-10.71856904846853,-43.63389716906193,Buritirama,BA
47150,-11.004124259563389,-44.523947366344565,Santa Rita De Cassia,BA
47160,-10.7202751094587,-44.03490962562292,Mansidao,BA
47200,-9.622197368243292,-42.08086188764716,Remanso,BA
47220,-9.518224445505371,-43.01269672136071,Campo Alegre De Lourdes,BA
47240,-10.00380728991482,-42.48453243115851,Pilao Arcado,BA
47300,-9.179158499999993,-40.97013075,Casa Nova,BA
47310,-12.836939790054958,-40.90462517724743,Casa Nova,BA
47350,-9.740992936689556,-41.88500165902301,Sento Se,BA
47400,-10.818566530107562,-42.72348411171155,Xique-Xique,BA
47440,-11.008612887342291,-42.39551271835573,Itaguacu Da Bahia,BA
47450,-11.430435845112113,-42.50579957941182,Gentio Do Ouro,BA
47500,-12.698183442348263,-43.1809163399153,Paratinga,BA
47520,-12.184853408392588,-43.216001091607424,Ibotirama,BA
47530,-12.3180640260578,-42.89061273778806,Oliveira Dos Brejinhos,BA
47560,-12.000914068499046,-42.627714051877966,Brotas De Macaubas,BA
47580,-11.568108090177711,-43.27587755787843,Morpara,BA
47590,-11.8186723755844,-42.61512023720324,Ipupiara,BA
47600,-13.251812618320894,-43.418555625426784,Bom Jesus Da Lapa,BA
47610,-13.09248959751309,-43.46627123459622,Sitio Do Mato,BA
47630,-13.497194999999945,-43.65124999999995,Serra Do Ramalho,BA
47640,-13.396592640327674,-44.20566959724245,Santa Maria Da Vitoria,BA
47650,-13.341198797625974,-44.6346609896536,Correntina,BA
47655,-13.625227477861175,-44.46683959549042,Jaborandi,BA
47665,-13.405515404094311,-44.19620114615904,Sao Felix Do Coribe,BA
47680,-14.179312537841964,-44.53741888010503,Cocos,BA
47690,-13.82927640075694,-44.46045428251841,Coribe,BA
47700,-12.981217696833912,-44.04652544386415,Santana,BA
47730,-13.072798461589183,-44.20205075640178,Canapolis,BA
47740,-12.762397031083625,-43.954629643913485,Serra Dourada,BA
47750,-12.484389855261307,-43.96067478916453,Brejolandia,BA
47760,-12.707793865926392,-44.00576843452338,Tabocas Do Brejo Velho,BA
47800,-12.147030551377815,-44.99609163741842,Barreiras,BA
47801,-12.157045223182498,-44.99950649822065,Barreiras,BA
47802,-12.130004155594662,-44.976010609160376,Barreiras,BA
47803,-12.149819055140773,-44.994249692154,Barreiras,BA
47804,-12.157029533964364,-44.99315109230259,Barreiras,BA
47805,-12.147001184807044,-44.99833629342452,Barreiras,BA
47806,-12.152841337963048,-44.99066031483059,Barreiras,BA
47807,-12.155921317922362,-44.98813958094812,Barreiras,BA
47808,-12.151330103797862,-45.00463781591117,Barreiras,BA
47810,-12.144615065808216,-45.00884374690045,Barreiras,BA
47813,-12.169859806853127,-44.988369250768905,Barreiras,BA
47814,-12.948500507698975,-38.46063227264888,Barreiras,BA
47820,-12.363780676738068,-44.97783307746004,Sao Desiderio,BA
47825,-12.429225064452792,-45.08604599271614,Sao Desiderio,BA
47827,-26.919872908118936,-49.08680233821775,Blumenau,BA
47830,-12.305761847650334,-44.53999102974285,Baianopolis,BA
47845,-12.313912429551806,-44.85954730196275,Catolandia,BA
47850,-12.08678562555841,-45.79992414323213,Luis Eduardo Magalhaes,BA
47900,-12.024993385445462,-44.25645355275551,Cotegipe,BA
47940,-12.12192771101238,-43.887183709960254,Wanderley,BA
47950,-12.235702553141014,-44.41600192322649,Cristopolis,BA
47960,-12.007854519145162,-44.70023526385971,Angical,BA
47970,-11.753135950663646,-44.911506654495625,Riachao Das Neves,BA
47990,-10.826543999999943,-45.778201999999965,Formosa Do Rio Preto,BA
48000,-12.13944142250762,-38.42297614758382,Alagoinhas,BA
48005,-12.137507964605874,-38.41870742459835,Alagoinhas,BA
48010,-12.136210232262073,-38.42120394645241,Alagoinhas,BA
48011,-12.12371008571342,-38.41580130084818,Alagoinhas,BA
48020,-12.13335902462911,-38.41485752462909,Alagoinhas,BA
48030,-12.138508627301244,-38.41393419500347,Alagoinhas,BA
48031,-12.151531044479942,-38.4178163659543,Alagoinhas,BA
48040,-12.121983431972437,-38.415176819724365,Alagoinhas,BA
48050,-12.139655846254026,-38.42905102899015,Alagoinhas,BA
48051,-12.158469906248785,-38.42335910130202,Alagoinhas,BA
48060,-12.13888743527066,-38.43808292034538,Alagoinhas,BA
48070,-12.129450609759331,-38.4441820751171,Alagoinhas,BA
48071,-12.130555150323756,-38.44074642393191,Alagoinhas,BA
48080,-12.131446680472528,-38.43135914903751,Alagoinhas,BA
48090,-12.124264628592826,-38.430801108071904,Alagoinhas,BA
48103,-4.5962448091645465,-42.85451673739823,Uniao,BA
48108,-12.213986700300062,-38.20245889967188,Aracas,BA
48110,-12.35400013354152,-38.380318336228605,Catu,BA
48120,-12.416113588108985,-38.31997129441237,Pojuca,BA
48130,-12.104527041328868,-38.49751598252456,Aramari,BA
48140,-12.146156745779068,-38.64382697435264,Pedrao,BA
48150,-12.013782980017924,-38.62952322391985,Ouricangas,BA
48170,-11.871386070181266,-38.76214221054382,Agua Fria,BA
48180,-11.93374395050816,-38.09763418045133,Entre Rios,BA
48280,-12.52815758562462,-38.29617604710042,Mata De Sao Joao,BA
48288,-12.576809999999966,-38.00416999999993,Mata De Sao Joao,BA
48289,-12.57536932342873,-38.00267348835045,Mata De Sao Joao,BA
48290,-12.25599747811226,-38.03873055386487,Itanagra,BA
48300,-11.815260158431924,-37.614290054051565,Conde,BA
48310,-11.56661057291231,-37.78360592761994,Jandaira,BA
48330,-11.48608994376016,-37.93133159443902,Rio Real,BA
48350,-11.660018836004824,-38.07711057148508,Apora,BA
48355,-11.720562650666556,-38.22460325413346,Apora,BA
48360,-11.660666822858126,-38.02832537258878,Acajutiba,BA
48370,-11.807078330200277,-37.94507894761188,Esplanada,BA
48390,-11.943251417015937,-37.94777101878262,Cardeal Da Silva,BA
48400,-10.837991812611495,-38.53857912911819,Ribeira Do Pombal,BA
48405,-10.58749643868953,-38.60988475518552,Banzae,BA
48410,-10.594433179978497,-38.38074697963245,Cicero Dantas,BA
48413,-10.536109999999953,-38.60666999999995,Cicero Dantas,BA
48415,-10.600559171267577,-38.21639337770039,Fatima,BA
48420,-10.412291777529164,-38.32946677093523,Antas,BA
48430,-10.677753829513447,-37.86677347186595,Paripiranga,BA
48435,-10.539030244460555,-38.11332852994619,Adustina,BA
48440,-11.040966136804384,-38.43856335240522,Ribeira Do Amparo,BA
48445,-10.678928767960912,-38.28369482940557,Heliopolis,BA
48450,-11.10491273543915,-38.51796353735031,Cipo,BA
48455,-10.335980587215184,-38.41993557179647,Novo Triunfo,BA
48460,-11.239049592291495,-38.48058325277928,Nova Soure,BA
48470,-11.35821461912876,-38.32785940893865,Olindina,BA
48475,-11.309398153712856,-38.21880694594744,Itapicuru,BA
48480,-11.507882283558226,-38.15397459433077,Crisopolis,BA
48485,-11.606197020671612,-38.58367487937789,Satiro Dias,BA
48490,-11.775837752625137,-38.36305996106292,Inhambupe,BA
48500,-10.507796916762816,-39.015541576074426,Euclides Da Cunha,BA
48520,-9.898077831012769,-39.02804452032338,Canudos,BA
48540,-9.868628404236617,-38.89767225678937,Jeremoabo,BA
48565,-10.366468256271476,-38.20340210647357,Sitio Do Quinto,BA
48570,-9.733261049798548,-38.12481562095697,Santa Brigida,BA
48580,-10.016064464083335,-37.89486600041666,Pedro Alexandre,BA
48590,-10.287587999999946,-37.95189649999995,Coronel Joao Sa,BA
48601,-9.405860466685551,-38.21906311985151,Paulo Afonso,BA
48602,-9.40277511689584,-38.21976438394056,Paulo Afonso,BA
48603,-9.407507768752575,-38.22499988043789,Paulo Afonso,BA
48604,-9.4006975964457,-38.23669262369535,Paulo Afonso,BA
48605,-9.389995384239766,-38.227672721758765,Paulo Afonso,BA
48606,-9.383224499999994,-38.21253525,Paulo Afonso,BA
48607,-9.387333218003915,-38.223152656978414,Paulo Afonso,BA
48608,-9.4047445890184,-38.22810327246826,Paulo Afonso,BA
48609,-9.400650893343569,-38.22373606219534,Paulo Afonso,BA
48610,-9.342125539689915,-38.2557504058483,Gloria,BA
48611,-9.452597811326292,-38.21119110560457,Paulo Afonso,BA
48620,-9.342964046538311,-38.26059504810139,Gloria,BA
48630,-8.848935603581472,-38.768004449583984,Rodelas,BA
48650,-9.172592777448935,-39.05536519140272,Macurure,BA
48660,-8.978613330282856,-39.098212124666965,Chorrocho,BA
48668,-13.00910117780522,-38.525978987269255,Salvador,BA
48680,-8.721731335817411,-39.11519402162688,Abare,BA
48685,-8.632654834390816,-39.244385616931496,Abare,BA
48700,-11.65863269984178,-39.002802502871695,Serrinha,BA
48705,-11.532568563832422,-39.077498907212366,Barrocas,BA
48710,-11.809408323109889,-39.12123378771046,Candeal,BA
48720,-11.795649902432892,-38.88365094145973,Lamarao,BA
48725,-11.74740353985126,-39.19961684239754,Ichu,BA
48730,-11.565588037142106,-39.2778096335593,Conceicao Do Coite,BA
48740,-12.26051513261214,-38.92860880449534,Feira De Santana,BA
48745,-12.24038638135491,-38.93229404440533,Conceicao Do Coite,BA
48750,-11.49497360384656,-39.42503284789144,Retirolandia,BA
48760,-11.333835727378666,-38.96082896750912,Araci,BA
48770,-11.489777686740888,-38.99859070305428,Teofilandia,BA
48780,-11.61500057411008,-38.80774752856322,Biritinga,BA
48790,-10.960619571867698,-38.78738239695715,Tucano,BA
48793,-11.027780139903946,-38.791894904061046,Tucano,BA
48800,-10.44605045776027,-39.33420491600656,Monte Santo,BA
48830,-10.755868248331524,-39.20718124833152,Quijingue,BA
48832,-10.674079142611236,-39.05057508062291,Quijingue,BA
48840,-10.671415689551957,-39.49829008154945,Cansancao,BA
48850,-10.689617168797165,-39.85780584474035,Itiuba,BA
48860,-10.978033500000004,-39.62923875,Queimadas,BA
48870,-10.823792152255876,-39.430622777843766,Nordestina,BA
48880,-11.25220663142499,-39.3828529998875,Santaluz,BA
48890,-11.411647268399973,-39.46362281922109,Valente,BA
48895,-11.462450913070407,-39.52558511603,Sao Domingos,BA
48900,-9.43077319936269,-40.50362722887868,Juazeiro,BA
48901,-9.435585506737755,-40.49095514839537,Juazeiro,BA
48902,-9.41558346978749,-40.51307676187342,Juazeiro,BA
48903,-9.418293471519076,-40.50314562847067,Juazeiro,BA
48904,-9.41613081904647,-40.49611545969129,Juazeiro,BA
48905,-9.41607599375542,-40.49660607987629,Juazeiro,BA
48906,-9.44355547578923,-40.49157818231235,Juazeiro,BA
48907,-9.4251465,-40.50990899999999,Juazeiro,BA
48908,-9.47198099969856,-40.49687763846474,Juazeiro,BA
48909,-9.459222900376412,-40.51372979128686,Juazeiro,BA
48913,-9.452400905207126,-40.514550974327136,Juazeiro,BA
48914,-9.42362363876918,-40.52267413408607,Juazeiro,BA
48916,-9.417187809052557,-40.51471886030379,Juazeiro,BA
48922,-9.589271582271095,-40.425445511064936,Juazeiro,BA
48925,-9.470911017288213,-40.826889715744365,Sobradinho,BA
48930,-8.998290799938937,-39.90576121823325,Curaca,BA
48950,-9.83930282525408,-39.48101116989063,Uaua,BA
